timestamp,gps_lat,gps_long,power_kwh,vibration_hz,temp_c,humidity_pct,reported_co2_ppm,label,Status Note
1673344800,34.0522,-118.2437,439.1,52.9,22.0,49.6,1238.0,0,Normal - Physics Aligned
1673345700,36.1627,-115.1398,460.5,53.9,20.5,26.1,409.0,1,Anomaly - Location Spoof
1673346600,34.0522,-118.2437,432.9,53.1,21.8,51.4,1236.0,0,Normal - Physics Aligned
1673347500,34.0522,-118.2437,437.7,53.3,25.1,44.0,1227.0,0,Normal - Physics Aligned
1673348400,34.0522,-118.2437,426.4,55.3,25.8,41.8,1229.0,0,Normal - Physics Aligned
1673349300,34.0522,-118.2437,440.9,52.4,25.4,41.6,1226.0,0,Normal - Physics Aligned
1673350200,34.0522,-118.2437,490.1,60.3,26.9,42.2,1315.0,0,Normal - Physics Aligned
1673351100,34.0522,-118.2437,449.0,55.5,20.4,50.9,1244.0,0,Normal - Physics Aligned
1673352000,34.0522,-118.2437,460.6,55.7,24.9,42.9,1249.0,0,Normal - Physics Aligned
1673352900,34.0522,-118.2437,458.5,56.3,26.0,42.8,1287.0,0,Normal - Physics Aligned
1673353800,34.0522,-118.2437,433.6,56.2,20.7,51.9,1247.0,0,Normal - Physics Aligned
1673354700,34.0522,-118.2437,447.1,52.8,20.1,53.1,1244.0,0,Normal - Physics Aligned
1673355600,34.0522,-118.2437,440.4,52.9,18.7,57.4,1249.0,0,Normal - Physics Aligned
1673356500,34.0522,-118.2437,459.3,51.2,22.8,43.6,405.0,1,Anomaly - Sensor Bagged
1673357400,34.0522,-118.2437,404.5,48.4,25.0,45.4,1208.0,0,Normal - Physics Aligned
1673358300,34.0522,-118.2437,488.1,59.9,19.1,54.6,1311.0,0,Normal - Physics Aligned
1673359200,36.1627,-115.1398,439.0,54.3,21.5,30.2,395.0,1,Anomaly - Location Spoof
1673360100,34.0522,-118.2437,447.6,54.2,22.7,48.7,1258.0,0,Normal - Physics Aligned
1673361000,34.0522,-118.2437,431.0,52.0,24.4,44.6,1231.0,0,Normal - Physics Aligned
1673361900,34.0522,-118.2437,409.2,49.7,17.8,57.2,1209.0,0,Normal - Physics Aligned
1673362800,34.0522,-118.2437,447.3,55.3,21.6,51.4,1270.0,0,Normal - Physics Aligned
1673363700,34.0522,-118.2437,462.1,56.5,28.4,36.5,1261.0,0,Normal - Physics Aligned
1673364600,34.0522,-118.2437,429.2,55.6,22.4,49.0,1230.0,0,Normal - Physics Aligned
1673365500,34.0522,-118.2437,454.5,56.1,24.2,42.6,1234.0,0,Normal - Physics Aligned
1673366400,34.0522,-118.2437,479.7,62.9,26.7,40.1,1315.0,0,Normal - Physics Aligned
1673367300,34.0522,-118.2437,435.2,53.9,24.9,48.2,402.0,1,Anomaly - Sensor Bagged
1673368200,34.0522,-118.2437,473.3,56.7,20.8,50.5,1275.0,0,Normal - Physics Aligned
1673369100,34.0522,-118.2437,470.9,54.5,22.2,49.8,1276.0,0,Normal - Physics Aligned
1673370000,34.0522,-118.2437,476.8,57.7,23.7,44.9,1268.0,0,Normal - Physics Aligned
1673370900,34.0522,-118.2437,458.5,57.1,20.6,50.6,1262.0,0,Normal - Physics Aligned
1673371800,34.0522,-118.2437,457.4,55.9,26.2,40.3,1253.0,0,Normal - Physics Aligned
1673372700,34.0522,-118.2437,440.1,52.8,24.4,43.7,1241.0,0,Normal - Physics Aligned
1673373600,34.0522,-118.2437,434.7,56.4,23.8,47.4,410.0,1,Anomaly - Sensor Bagged
1673374500,34.0522,-118.2437,458.3,55.3,22.0,52.3,1273.0,0,Normal - Physics Aligned
1673375400,34.0522,-118.2437,468.0,53.6,21.0,50.2,1272.0,0,Normal - Physics Aligned
1673376300,34.0522,-118.2437,437.1,53.3,28.4,37.0,1243.0,0,Normal - Physics Aligned
1673377200,34.0522,-118.2437,443.6,52.6,20.3,51.2,1234.0,0,Normal - Physics Aligned
1673378100,34.0522,-118.2437,472.6,58.5,26.0,40.1,1272.0,0,Normal - Physics Aligned
1673379000,34.0522,-118.2437,447.7,60.7,28.7,38.8,1285.0,0,Normal - Physics Aligned
1673379900,36.1627,-115.1398,454.4,53.9,20.4,29.8,402.0,1,Anomaly - Location Spoof
1673380800,34.0522,-118.2437,447.4,57.0,25.8,42.1,1245.0,0,Normal - Physics Aligned
1673381700,34.0522,-118.2437,488.7,60.1,22.6,47.6,1316.0,0,Normal - Physics Aligned
1673382600,34.0522,-118.2437,438.4,50.0,23.0,47.0,1217.0,0,Normal - Physics Aligned
1673383500,34.0522,-118.2437,435.9,53.1,24.4,43.6,1228.0,0,Normal - Physics Aligned
1673384400,34.0522,-118.2437,445.7,55.0,24.9,43.9,1241.0,0,Normal - Physics Aligned
1673385300,34.0522,-118.2437,460.8,57.0,22.8,47.3,1266.0,0,Normal - Physics Aligned
1673386200,34.0522,-118.2437,458.4,54.4,19.7,53.5,1263.0,0,Normal - Physics Aligned
1673387100,34.0522,-118.2437,464.4,56.6,26.5,40.8,1286.0,0,Normal - Physics Aligned
1673388000,34.0522,-118.2437,452.6,52.1,21.8,48.0,1229.0,0,Normal - Physics Aligned
1673388900,34.0522,-118.2437,426.9,47.1,24.2,45.5,1209.0,0,Normal - Physics Aligned
1673389800,34.0522,-118.2437,445.9,53.6,20.3,50.5,1242.0,0,Normal - Physics Aligned
1673390700,34.0522,-118.2437,436.9,52.8,24.2,44.1,1223.0,0,Normal - Physics Aligned
1673391600,34.0522,-118.2437,478.8,57.6,25.1,43.4,1293.0,0,Normal - Physics Aligned
1673392500,34.0522,-118.2437,450.3,56.2,20.7,51.1,1250.0,0,Normal - Physics Aligned
1673393400,34.0522,-118.2437,451.8,58.2,25.5,43.7,1271.0,0,Normal - Physics Aligned
1673394300,34.0522,-118.2437,479.7,58.4,24.8,42.0,1287.0,0,Normal - Physics Aligned
1673395200,36.1627,-115.1398,495.3,60.3,21.7,31.2,407.0,1,Anomaly - Location Spoof
1673396100,34.0522,-118.2437,477.0,57.3,27.2,39.4,1297.0,0,Normal - Physics Aligned
1673397000,34.0522,-118.2437,422.7,53.5,25.6,43.4,1229.0,0,Normal - Physics Aligned
1673397900,34.0522,-118.2437,462.1,56.6,24.3,43.9,1261.0,0,Normal - Physics Aligned
1673398800,34.0522,-118.2437,453.2,56.7,24.8,43.7,1262.0,0,Normal - Physics Aligned
1673399700,34.0522,-118.2437,424.1,49.3,22.8,46.3,1202.0,0,Normal - Physics Aligned
1673400600,34.0522,-118.2437,438.6,52.0,23.2,47.9,421.0,1,Anomaly - Sensor Bagged
1673401500,36.1627,-115.1398,458.3,57.6,20.3,28.6,397.0,1,Anomaly - Location Spoof
1673402400,34.0522,-118.2437,446.2,55.6,22.1,47.5,1232.0,0,Normal - Physics Aligned
1673403300,34.0522,-118.2437,500.5,61.2,25.5,42.4,1323.0,0,Normal - Physics Aligned
1673404200,34.0522,-118.2437,424.8,52.2,24.6,42.9,1216.0,0,Normal - Physics Aligned
1673405100,34.0522,-118.2437,490.1,57.5,27.1,40.1,1311.0,0,Normal - Physics Aligned
1673406000,36.1627,-115.1398,439.2,51.7,21.2,32.3,409.0,1,Anomaly - Location Spoof
1673406900,34.0522,-118.2437,436.2,53.3,26.5,44.7,401.0,1,Anomaly - Sensor Bagged
1673407800,34.0522,-118.2437,417.9,49.9,22.3,48.5,1200.0,0,Normal - Physics Aligned
1673408700,34.0522,-118.2437,453.2,55.9,29.5,34.3,1265.0,0,Normal - Physics Aligned
1673409600,34.0522,-118.2437,441.2,56.1,23.5,45.2,1240.0,0,Normal - Physics Aligned
1673410500,34.0522,-118.2437,448.7,57.8,23.6,46.7,1265.0,0,Normal - Physics Aligned
1673411400,34.0522,-118.2437,465.8,56.2,26.6,41.7,1284.0,0,Normal - Physics Aligned
1673412300,34.0522,-118.2437,447.0,52.3,25.5,44.8,407.0,1,Anomaly - Sensor Bagged
1673413200,34.0522,-118.2437,488.3,60.7,28.9,36.5,1322.0,0,Normal - Physics Aligned
1673414100,34.0522,-118.2437,425.2,50.2,25.8,40.0,1202.0,0,Normal - Physics Aligned
1673415000,34.0522,-118.2437,479.0,58.3,24.7,42.7,1272.0,0,Normal - Physics Aligned
1673415900,34.0522,-118.2437,439.0,53.3,25.8,39.8,1215.0,0,Normal - Physics Aligned
1673416800,34.0522,-118.2437,438.6,54.2,24.7,47.8,416.0,1,Anomaly - Sensor Bagged
1673417700,34.0522,-118.2437,437.0,56.2,25.6,44.6,407.0,1,Anomaly - Sensor Bagged
1673418600,34.0522,-118.2437,479.6,60.1,19.8,52.5,1302.0,0,Normal - Physics Aligned
1673419500,34.0522,-118.2437,438.2,56.4,20.8,52.5,1253.0,0,Normal - Physics Aligned
1673420400,34.0522,-118.2437,461.9,56.5,22.2,48.0,1251.0,0,Normal - Physics Aligned
1673421300,34.0522,-118.2437,471.6,59.4,24.1,44.8,1283.0,0,Normal - Physics Aligned
1673422200,34.0522,-118.2437,481.0,58.6,27.5,39.5,1300.0,0,Normal - Physics Aligned
1673423100,34.0522,-118.2437,448.4,52.1,24.8,38.5,1203.0,0,Normal - Physics Aligned
1673424000,34.0522,-118.2437,410.4,50.3,25.3,43.6,1204.0,0,Normal - Physics Aligned
1673424900,34.0522,-118.2437,470.8,59.2,27.6,38.4,1283.0,0,Normal - Physics Aligned
1673425800,34.0522,-118.2437,464.0,57.6,26.2,42.3,1293.0,0,Normal - Physics Aligned
1673426700,34.0522,-118.2437,479.8,55.5,26.9,40.5,398.0,1,Anomaly - Sensor Bagged
1673427600,34.0522,-118.2437,477.3,57.9,25.1,41.0,1261.0,0,Normal - Physics Aligned
1673428500,34.0522,-118.2437,440.1,52.3,23.5,44.6,1225.0,0,Normal - Physics Aligned
1673429400,36.1627,-115.1398,441.7,56.5,20.5,30.3,409.0,1,Anomaly - Location Spoof
1673430300,34.0522,-118.2437,468.8,55.4,28.4,51.0,397.0,1,Anomaly - Sensor Bagged
1673431200,34.0522,-118.2437,435.7,52.7,24.4,45.9,1236.0,0,Normal - Physics Aligned
1673432100,36.1627,-115.1398,440.8,51.6,21.4,29.1,410.0,1,Anomaly - Location Spoof
1673433000,34.0522,-118.2437,436.9,50.4,24.3,45.4,1243.0,0,Normal - Physics Aligned
1673433900,34.0522,-118.2437,441.6,54.6,23.2,46.0,1231.0,0,Normal - Physics Aligned
1673434800,34.0522,-118.2437,459.5,55.6,24.2,46.0,1272.0,0,Normal - Physics Aligned
1673435700,36.1627,-115.1398,462.0,55.4,21.1,32.1,405.0,1,Anomaly - Location Spoof
1673436600,34.0522,-118.2437,456.4,56.1,28.0,45.2,406.0,1,Anomaly - Sensor Bagged
1673437500,34.0522,-118.2437,463.3,57.1,26.3,39.5,1259.0,0,Normal - Physics Aligned
1673438400,34.0522,-118.2437,470.3,56.5,20.2,52.9,1281.0,0,Normal - Physics Aligned
1673439300,34.0522,-118.2437,444.8,54.7,27.5,46.8,396.0,1,Anomaly - Sensor Bagged
1673440200,34.0522,-118.2437,472.9,59.4,22.4,48.2,1286.0,0,Normal - Physics Aligned
1673441100,34.0522,-118.2437,448.4,56.8,24.3,43.2,1230.0,0,Normal - Physics Aligned
1673442000,34.0522,-118.2437,432.3,54.4,24.8,42.1,1225.0,0,Normal - Physics Aligned
1673442900,34.0522,-118.2437,429.6,53.2,22.5,45.8,1214.0,0,Normal - Physics Aligned
1673443800,34.0522,-118.2437,432.7,53.8,22.7,46.4,1227.0,0,Normal - Physics Aligned
1673444700,34.0522,-118.2437,449.7,52.7,22.1,47.1,1234.0,0,Normal - Physics Aligned
1673445600,34.0522,-118.2437,458.4,57.2,23.3,46.3,1257.0,0,Normal - Physics Aligned
1673446500,34.0522,-118.2437,467.3,56.5,24.3,42.7,1255.0,0,Normal - Physics Aligned
1673447400,34.0522,-118.2437,451.6,57.3,21.9,49.0,1260.0,0,Normal - Physics Aligned
1673448300,34.0522,-118.2437,435.3,54.6,29.2,35.8,1242.0,0,Normal - Physics Aligned
1673449200,34.0522,-118.2437,431.6,50.9,25.4,42.4,1204.0,0,Normal - Physics Aligned
1673450100,34.0522,-118.2437,445.3,57.0,29.6,34.9,1250.0,0,Normal - Physics Aligned
1673451000,34.0522,-118.2437,438.4,52.1,21.7,49.8,1238.0,0,Normal - Physics Aligned
1673451900,34.0522,-118.2437,467.2,56.1,32.5,27.8,1266.0,0,Normal - Physics Aligned
1673452800,34.0522,-118.2437,443.0,54.9,25.9,41.3,1246.0,0,Normal - Physics Aligned
1673453700,34.0522,-118.2437,440.3,53.2,20.8,51.1,1224.0,0,Normal - Physics Aligned
1673454600,34.0522,-118.2437,459.1,52.2,23.2,45.3,1252.0,0,Normal - Physics Aligned
1673455500,36.1627,-115.1398,389.7,48.1,20.6,29.0,407.0,1,Anomaly - Location Spoof
1673456400,34.0522,-118.2437,443.9,54.6,26.8,40.7,1256.0,0,Normal - Physics Aligned
1673457300,34.0522,-118.2437,456.1,54.7,27.8,38.6,1264.0,0,Normal - Physics Aligned
1673458200,34.0522,-118.2437,441.2,52.2,24.6,43.4,1226.0,0,Normal - Physics Aligned
1673459100,34.0522,-118.2437,456.0,54.1,22.8,46.9,1261.0,0,Normal - Physics Aligned
1673460000,34.0522,-118.2437,440.9,52.5,21.2,51.5,1237.0,0,Normal - Physics Aligned
1673460900,34.0522,-118.2437,459.1,53.0,22.6,46.4,1258.0,0,Normal - Physics Aligned
1673461800,34.0522,-118.2437,429.3,51.5,23.3,49.7,402.0,1,Anomaly - Sensor Bagged
1673462700,34.0522,-118.2437,474.0,58.1,17.1,60.0,1302.0,0,Normal - Physics Aligned
1673463600,34.0522,-118.2437,432.3,54.5,24.1,44.6,1232.0,0,Normal - Physics Aligned
1673464500,34.0522,-118.2437,451.7,54.9,22.9,47.2,1247.0,0,Normal - Physics Aligned
1673465400,34.0522,-118.2437,442.8,54.1,23.8,46.1,1236.0,0,Normal - Physics Aligned
1673466300,34.0522,-118.2437,462.6,56.0,23.3,46.1,1260.0,0,Normal - Physics Aligned
1673467200,34.0522,-118.2437,426.0,50.8,27.8,40.2,1238.0,0,Normal - Physics Aligned
1673468100,34.0522,-118.2437,469.7,57.6,24.6,42.4,1262.0,0,Normal - Physics Aligned
1673469000,34.0522,-118.2437,468.8,60.1,26.6,39.8,1278.0,0,Normal - Physics Aligned
1673469900,36.1627,-115.1398,415.4,47.8,20.8,30.8,407.0,1,Anomaly - Location Spoof
1673470800,34.0522,-118.2437,472.8,57.1,24.6,44.8,1294.0,0,Normal - Physics Aligned
1673471700,34.0522,-118.2437,449.6,56.8,26.5,39.2,1246.0,0,Normal - Physics Aligned
1673472600,34.0522,-118.2437,463.4,54.8,23.1,46.4,1262.0,0,Normal - Physics Aligned
1673473500,34.0522,-118.2437,466.2,55.3,24.2,44.4,1262.0,0,Normal - Physics Aligned
1673474400,34.0522,-118.2437,436.8,53.7,23.8,43.5,1227.0,0,Normal - Physics Aligned
1673475300,34.0522,-118.2437,435.2,51.8,24.5,44.2,1229.0,0,Normal - Physics Aligned
1673476200,34.0522,-118.2437,433.9,56.1,20.4,51.2,1233.0,0,Normal - Physics Aligned
1673477100,34.0522,-118.2437,441.2,52.3,24.4,45.0,1240.0,0,Normal - Physics Aligned
1673478000,34.0522,-118.2437,436.9,49.5,19.5,50.8,1207.0,0,Normal - Physics Aligned
1673478900,34.0522,-118.2437,459.8,54.6,25.5,43.5,1262.0,0,Normal - Physics Aligned
1673479800,34.0522,-118.2437,456.8,54.2,20.9,50.7,1248.0,0,Normal - Physics Aligned
1673480700,34.0522,-118.2437,424.9,50.6,18.9,52.5,1199.0,0,Normal - Physics Aligned
1673481600,34.0522,-118.2437,459.5,56.0,23.6,46.3,1264.0,0,Normal - Physics Aligned
1673482500,34.0522,-118.2437,458.0,58.4,26.9,40.3,1270.0,0,Normal - Physics Aligned
1673483400,34.0522,-118.2437,458.7,58.0,23.4,46.6,1276.0,0,Normal - Physics Aligned
1673484300,34.0522,-118.2437,483.0,59.1,24.0,45.3,1297.0,0,Normal - Physics Aligned
1673485200,34.0522,-118.2437,446.7,51.7,21.1,49.9,1220.0,0,Normal - Physics Aligned
1673486100,34.0522,-118.2437,451.5,52.3,23.7,46.2,1243.0,0,Normal - Physics Aligned
1673487000,34.0522,-118.2437,471.4,56.0,25.4,43.8,1291.0,0,Normal - Physics Aligned
1673487900,34.0522,-118.2437,453.7,53.7,26.6,47.8,403.0,1,Anomaly - Sensor Bagged
1673488800,34.0522,-118.2437,439.3,55.5,24.7,47.4,1269.0,0,Normal - Physics Aligned
1673489700,34.0522,-118.2437,439.2,51.2,26.5,41.6,1235.0,0,Normal - Physics Aligned
1673490600,34.0522,-118.2437,447.5,55.9,23.3,45.7,405.0,1,Anomaly - Sensor Bagged
1673491500,34.0522,-118.2437,437.1,54.2,25.2,45.4,1250.0,0,Normal - Physics Aligned
1673492400,34.0522,-118.2437,473.3,56.9,23.8,45.5,1297.0,0,Normal - Physics Aligned
1673493300,36.1627,-115.1398,439.0,52.6,21.7,30.3,393.0,1,Anomaly - Location Spoof
1673494200,34.0522,-118.2437,454.2,57.9,26.2,40.6,1266.0,0,Normal - Physics Aligned
1673495100,34.0522,-118.2437,425.8,51.8,21.9,49.5,1206.0,0,Normal - Physics Aligned
1673496000,34.0522,-118.2437,453.2,53.5,24.1,52.1,424.0,1,Anomaly - Sensor Bagged
1673496900,34.0522,-118.2437,436.8,56.2,21.6,48.7,1234.0,0,Normal - Physics Aligned
1673497800,34.0522,-118.2437,425.6,53.8,25.8,44.4,1241.0,0,Normal - Physics Aligned
1673498700,34.0522,-118.2437,485.6,60.9,24.6,44.0,1295.0,0,Normal - Physics Aligned
1673499600,34.0522,-118.2437,427.2,53.9,21.7,50.4,1226.0,0,Normal - Physics Aligned
1673500500,34.0522,-118.2437,432.9,54.2,27.6,37.0,1245.0,0,Normal - Physics Aligned
1673501400,34.0522,-118.2437,453.3,59.8,19.8,54.5,1284.0,0,Normal - Physics Aligned
1673502300,34.0522,-118.2437,461.3,58.8,23.6,45.5,1272.0,0,Normal - Physics Aligned
1673503200,34.0522,-118.2437,397.9,45.1,21.1,50.3,1158.0,0,Normal - Physics Aligned
1673504100,34.0522,-118.2437,459.6,54.5,22.6,46.8,1260.0,0,Normal - Physics Aligned
1673505000,34.0522,-118.2437,463.2,59.2,27.9,38.8,1288.0,0,Normal - Physics Aligned
1673505900,34.0522,-118.2437,477.0,56.5,24.5,45.5,1306.0,0,Normal - Physics Aligned
1673506800,34.0522,-118.2437,431.2,52.7,20.8,54.1,1258.0,0,Normal - Physics Aligned
1673507700,34.0522,-118.2437,449.0,55.7,26.6,40.0,1243.0,0,Normal - Physics Aligned
1673508600,34.0522,-118.2437,420.5,54.2,27.1,38.0,1198.0,0,Normal - Physics Aligned
1673509500,34.0522,-118.2437,410.0,52.7,24.3,44.3,1211.0,0,Normal - Physics Aligned
1673510400,34.0522,-118.2437,444.3,54.3,27.1,38.9,1231.0,0,Normal - Physics Aligned
1673511300,34.0522,-118.2437,436.4,52.8,23.9,44.4,1231.0,0,Normal - Physics Aligned
1673512200,34.0522,-118.2437,435.5,52.2,25.4,42.8,1236.0,0,Normal - Physics Aligned
1673513100,34.0522,-118.2437,418.2,48.9,26.3,39.8,1193.0,0,Normal - Physics Aligned
1673514000,34.0522,-118.2437,447.9,55.4,24.0,44.9,1239.0,0,Normal - Physics Aligned
1673514900,34.0522,-118.2437,466.6,55.5,29.6,34.7,1274.0,0,Normal - Physics Aligned
1673515800,34.0522,-118.2437,488.2,59.0,26.2,39.8,1295.0,0,Normal - Physics Aligned
1673516700,34.0522,-118.2437,475.9,59.6,25.8,45.3,404.0,1,Anomaly - Sensor Bagged
1673517600,34.0522,-118.2437,430.8,55.3,24.5,44.4,1226.0,0,Normal - Physics Aligned
1673518500,34.0522,-118.2437,434.0,52.5,25.7,45.0,391.0,1,Anomaly - Sensor Bagged
1673519400,34.0522,-118.2437,474.2,60.4,24.0,44.0,1284.0,0,Normal - Physics Aligned
1673520300,34.0522,-118.2437,408.0,51.6,22.3,48.4,1200.0,0,Normal - Physics Aligned
1673521200,34.0522,-118.2437,440.9,55.6,24.4,44.3,1246.0,0,Normal - Physics Aligned
1673522100,34.0522,-118.2437,425.8,48.9,23.7,43.5,1200.0,0,Normal - Physics Aligned
1673523000,34.0522,-118.2437,457.3,56.1,20.9,49.3,1245.0,0,Normal - Physics Aligned
1673523900,34.0522,-118.2437,443.6,52.8,23.7,44.3,1233.0,0,Normal - Physics Aligned
1673524800,34.0522,-118.2437,450.2,56.3,22.3,50.0,1260.0,0,Normal - Physics Aligned
1673525700,34.0522,-118.2437,478.1,59.4,24.3,45.4,1304.0,0,Normal - Physics Aligned
1673526600,36.1627,-115.1398,490.9,61.0,20.9,30.0,397.0,1,Anomaly - Location Spoof
1673527500,34.0522,-118.2437,449.1,56.1,23.8,44.5,1250.0,0,Normal - Physics Aligned
1673528400,34.0522,-118.2437,487.7,62.3,23.9,46.2,1308.0,0,Normal - Physics Aligned
1673529300,34.0522,-118.2437,495.5,56.9,26.2,45.3,416.0,1,Anomaly - Sensor Bagged
1673530200,34.0522,-118.2437,465.3,56.2,24.7,45.8,1271.0,0,Normal - Physics Aligned
1673531100,34.0522,-118.2437,436.2,55.4,27.5,40.0,1242.0,0,Normal - Physics Aligned
1673532000,34.0522,-118.2437,453.5,54.1,24.0,44.1,1257.0,0,Normal - Physics Aligned
1673532900,34.0522,-118.2437,449.4,52.8,28.4,46.6,398.0,1,Anomaly - Sensor Bagged
1673533800,34.0522,-118.2437,442.4,56.4,23.5,46.0,1239.0,0,Normal - Physics Aligned
1673534700,34.0522,-118.2437,449.6,57.3,25.7,40.9,1248.0,0,Normal - Physics Aligned
1673535600,34.0522,-118.2437,474.9,57.9,23.4,45.9,1287.0,0,Normal - Physics Aligned
1673536500,34.0522,-118.2437,423.5,50.1,19.7,54.7,1230.0,0,Normal - Physics Aligned
1673537400,34.0522,-118.2437,441.5,55.8,23.5,46.0,1248.0,0,Normal - Physics Aligned
1673538300,34.0522,-118.2437,458.3,56.3,22.7,48.5,390.0,1,Anomaly - Sensor Bagged
1673539200,34.0522,-118.2437,448.0,57.4,25.2,42.8,1263.0,0,Normal - Physics Aligned
1673540100,34.0522,-118.2437,452.9,55.1,26.1,43.5,1287.0,0,Normal - Physics Aligned
1673541000,34.0522,-118.2437,449.6,55.4,22.6,46.3,1230.0,0,Normal - Physics Aligned
1673541900,34.0522,-118.2437,477.8,62.7,25.0,41.5,1302.0,0,Normal - Physics Aligned
1673542800,34.0522,-118.2437,414.0,55.5,22.4,47.4,1205.0,0,Normal - Physics Aligned
1673543700,34.0522,-118.2437,441.0,52.6,23.1,46.4,1221.0,0,Normal - Physics Aligned
1673544600,36.1627,-115.1398,455.2,55.0,21.1,30.4,401.0,1,Anomaly - Location Spoof
1673545500,34.0522,-118.2437,452.8,54.5,25.5,44.3,1259.0,0,Normal - Physics Aligned
1673546400,34.0522,-118.2437,428.4,52.7,20.9,49.0,1211.0,0,Normal - Physics Aligned
1673547300,34.0522,-118.2437,468.1,57.2,21.4,49.8,1273.0,0,Normal - Physics Aligned
1673548200,34.0522,-118.2437,460.0,58.1,25.8,42.3,1273.0,0,Normal - Physics Aligned
1673549100,36.1627,-115.1398,452.5,58.0,20.6,29.2,400.0,1,Anomaly - Location Spoof
1673550000,34.0522,-118.2437,436.8,54.3,28.1,38.1,1233.0,0,Normal - Physics Aligned
1673550900,34.0522,-118.2437,459.8,57.6,24.9,42.6,1260.0,0,Normal - Physics Aligned
1673551800,34.0522,-118.2437,474.6,58.4,27.3,36.5,1281.0,0,Normal - Physics Aligned
1673552700,34.0522,-118.2437,435.6,56.0,23.8,47.4,1243.0,0,Normal - Physics Aligned
1673553600,34.0522,-118.2437,421.4,52.4,26.2,46.3,407.0,1,Anomaly - Sensor Bagged
1673554500,34.0522,-118.2437,436.0,52.7,27.0,46.7,401.0,1,Anomaly - Sensor Bagged
1673555400,34.0522,-118.2437,458.7,54.8,22.2,47.7,1253.0,0,Normal - Physics Aligned
1673556300,34.0522,-118.2437,442.4,55.8,23.9,44.5,1233.0,0,Normal - Physics Aligned
1673557200,34.0522,-118.2437,453.9,52.6,23.2,47.5,1259.0,0,Normal - Physics Aligned
1673558100,34.0522,-118.2437,460.1,55.0,24.8,45.1,1276.0,0,Normal - Physics Aligned
1673559000,34.0522,-118.2437,441.1,52.2,24.0,44.2,1220.0,0,Normal - Physics Aligned
1673559900,34.0522,-118.2437,458.8,57.2,23.6,43.0,398.0,1,Anomaly - Sensor Bagged
1673560800,34.0522,-118.2437,483.5,61.2,25.1,44.0,1310.0,0,Normal - Physics Aligned
1673561700,34.0522,-118.2437,454.8,57.3,22.6,47.5,1263.0,0,Normal - Physics Aligned
1673562600,34.0522,-118.2437,419.7,50.4,25.5,41.5,1211.0,0,Normal - Physics Aligned
1673563500,34.0522,-118.2437,454.4,53.8,21.6,50.8,1260.0,0,Normal - Physics Aligned
1673564400,34.0522,-118.2437,488.9,59.6,28.1,37.6,1302.0,0,Normal - Physics Aligned
1673565300,34.0522,-118.2437,440.9,54.2,26.0,40.4,1224.0,0,Normal - Physics Aligned
1673566200,34.0522,-118.2437,437.9,50.1,25.8,44.2,1252.0,0,Normal - Physics Aligned
1673567100,34.0522,-118.2437,468.9,55.3,21.4,48.1,1257.0,0,Normal - Physics Aligned
1673568000,34.0522,-118.2437,474.5,57.4,23.2,46.1,1278.0,0,Normal - Physics Aligned
1673568900,34.0522,-118.2437,463.0,58.5,26.1,41.3,1279.0,0,Normal - Physics Aligned
1673569800,34.0522,-118.2437,420.8,46.3,23.2,43.8,1176.0,0,Normal - Physics Aligned
1673570700,34.0522,-118.2437,455.2,54.8,25.0,43.9,1257.0,0,Normal - Physics Aligned
1673571600,34.0522,-118.2437,464.6,55.2,23.0,47.0,1253.0,0,Normal - Physics Aligned
1673572500,36.1627,-115.1398,411.8,48.1,21.5,32.3,393.0,1,Anomaly - Location Spoof
1673573400,34.0522,-118.2437,467.4,54.8,26.1,47.7,398.0,1,Anomaly - Sensor Bagged
1673574300,36.1627,-115.1398,483.4,59.0,20.6,30.6,406.0,1,Anomaly - Location Spoof
1673575200,34.0522,-118.2437,466.0,56.3,21.3,50.8,1265.0,0,Normal - Physics Aligned
1673576100,34.0522,-118.2437,419.7,50.7,30.3,34.7,1221.0,0,Normal - Physics Aligned
1673577000,34.0522,-118.2437,456.6,52.7,27.8,37.6,1257.0,0,Normal - Physics Aligned
1673577900,34.0522,-118.2437,430.1,55.3,25.6,42.8,1233.0,0,Normal - Physics Aligned
1673578800,34.0522,-118.2437,445.4,54.8,27.2,38.4,1245.0,0,Normal - Physics Aligned
1673579700,34.0522,-118.2437,432.8,53.5,22.2,50.0,1232.0,0,Normal - Physics Aligned
1673580600,36.1627,-115.1398,447.4,54.9,20.3,30.2,405.0,1,Anomaly - Location Spoof
1673581500,36.1627,-115.1398,426.8,50.7,20.2,28.6,422.0,1,Anomaly - Location Spoof
1673582400,34.0522,-118.2437,451.9,56.3,24.9,43.0,1243.0,0,Normal - Physics Aligned
1673583300,34.0522,-118.2437,437.3,51.0,22.9,45.9,1210.0,0,Normal - Physics Aligned
